id_transaccion,fecha,fecha_hora,producto,categoria,cantidad,precio_unitario,subtotal,descuento_pct,descuento_monto,total,region,vendedor,canal,cliente_id
TXN-00973,2023-12-17,2023-12-17 09:10:12,Soporte Laptop,Accesorios,3,36.42,109.26,15,16.39,92.87,Este,Laura Sánchez,Teléfono,CLI-0244
TXN-00974,2024-12-14,2024-12-14 20:36:24,Hub USB-C,Accesorios,1,51.88,51.88,0,0.0,51.88,Norte,Juan Pérez,Tienda,CLI-0297
TXN-00975,2023-01-15,2023-01-15 16:59:09,Cable HDMI,Cables,1,12.07,12.07,10,1.21,10.86,Oeste,Diego Torres,Tienda,CLI-0209
TXN-00976,2024-04-06,2024-04-06 04:40:28,Webcam HD,Periféricos,1,80.32,80.32,0,0.0,80.32,Centro,Carlos Ruiz,Tienda,CLI-0112
TXN-00977,2024-12-14,2024-12-14 11:38:24,Disco Externo 2TB,Almacenamiento,2,98.61,197.22,15,29.58,167.64,Sur,Diego Torres,Online,CLI-0098
TXN-00978,2024-01-15,2024-01-15 00:19:57,Adaptador WiFi,Componentes,1,25.37,25.37,0,0.0,25.37,Este,Carlos Ruiz,Teléfono,CLI-0234
TXN-00979,2024-07-09,2024-07-09 21:21:07,SSD 1TB,Almacenamiento,2,117.84,235.68,10,23.57,212.11,Sur,Roberto Díaz,Teléfono,CLI-0192
TXN-00980,2024-07-09,2024-07-09 13:54:42,Teclado Mecánico,Accesorios,2,90.94,181.88,0,0.0,181.88,Oeste,Sofía Martínez,Tienda,CLI-0045
TXN-00981,2024-10-27,2024-10-27 15:06:31,Micrófono USB,Audio,1,74.71,74.71,0,0.0,74.71,Centro,Carlos Ruiz,Teléfono,CLI-0258
TXN-00982,2024-03-06,2024-03-06 21:29:35,Cable HDMI,Cables,3,13.78,41.339999999999996,10,4.13,37.21,Oeste,Carlos Ruiz,Online,CLI-0241
TXN-00983,2024-02-27,2024-02-27 20:45:50,Mouse Logitech,Accesorios,1,29.09,29.09,20,5.82,23.27,Oeste,Ana García,App Móvil,CLI-0115
TXN-00984,2023-11-11,2023-11-11 13:43:15,Hub USB-C,Accesorios,1,47.83,47.83,10,4.78,43.05,Norte,Laura Sánchez,Tienda,CLI-0008
TXN-00985,2024-06-15,2024-06-15 19:20:21,Laptop HP,Computadoras,3,837.6,2512.8,10,251.28,2261.52,Sur,Laura Sánchez,Online,CLI-0285
TXN-00986,2023-02-22,2023-02-22 18:27:08,SSD 1TB,Almacenamiento,2,112.61,225.22,15,33.78,191.44,Oeste,María López,Teléfono,CLI-0163
TXN-00987,2023-04-12,2023-04-12 11:32:07,Hub USB-C,Accesorios,2,46.58,93.16,5,4.66,88.5,Centro,Laura Sánchez,App Móvil,CLI-0284
TXN-00988,2023-04-06,2023-04-06 15:00:40,Teclado Mecánico,Accesorios,2,98.07,196.14,5,9.81,186.33,Centro,María López,Tienda,CLI-0279
TXN-00989,2024-01-27,2024-01-27 20:08:29,Mousepad Gaming,Accesorios,1,21.88,21.88,30,6.56,15.32,Este,María López,Online,CLI-0114
TXN-00990,2024-01-23,2024-01-23 19:03:17,Webcam HD,Periféricos,3,75.09,225.27,5,11.26,214.01,Norte,María López,Tienda,CLI-0297
TXN-00991,2024-09-02,2024-09-02 11:18:16,Soporte Laptop,Accesorios,3,36.82,110.46000000000001,20,22.09,88.37,Sur,Carlos Ruiz,Tienda,CLI-0254
TXN-00992,2024-02-05,2024-02-05 21:01:26,Soporte Laptop,Accesorios,2,38.88,77.76,5,3.89,73.87,Norte,Roberto Díaz,Tienda,CLI-0108
TXN-00993,2024-10-10,2024-10-10 05:11:19,Adaptador WiFi,Componentes,1,24.59,24.59,10,2.46,22.13,Norte,María López,Tienda,CLI-0061
TXN-00994,2024-09-20,2024-09-20 09:10:33,Auriculares Bluetooth,Audio,2,65.91,131.82,20,26.36,105.46,Este,Carlos Ruiz,Online,CLI-0016
TXN-00995,2023-06-06,2023-06-06 14:07:57,Hub USB-C,Accesorios,1,45.22,45.22,25,11.3,33.92,Sur,Ana García,App Móvil,CLI-0071
TXN-00996,2023-10-02,2023-10-02 12:05:22,"Monitor Samsung 27""",Monitores,1,275.0,275.0,0,0.0,275.0,Centro,Sofía Martínez,Teléfono,CLI-0254
TXN-00997,2023-07-17,2023-07-17 12:43:54,SSD 1TB,Almacenamiento,4,120.29,481.16,15,72.17,408.99,Este,Laura Sánchez,Tienda,CLI-0299
TXN-00998,2023-06-19,2023-06-19 20:31:27,Micrófono USB,Audio,1,73.72,73.72,10,7.37,66.35,Oeste,Laura Sánchez,App Móvil,CLI-0164
TXN-00999,2024-03-15,2024-03-15 14:23:57,Cable HDMI,Cables,5,11.97,59.85,15,8.98,50.87,Norte,Roberto Díaz,Online,CLI-0018
TXN-01000,2023-10-28,2023-10-28 19:33:22,Hub USB-C,Accesorios,2,47.52,95.04,15,14.26,80.78,Oeste,Ana García,Tienda,CLI-0093
